antecedents	consequents	confidence	support	conviction
Seconda Palla Difensiva	Duello Difensivo, Duello Offensivo	0.2704703507066477	0.034826062257483706	0.9744850829293781
Tiro Fatto, Tiro Subito	Attacco Linea	0.26996934000322736	0.01610837770438768	1.1734463409800928
Fallo, Fallo Subito	Duello Difensivo	0.26995895670594466	0.019632386215927364	0.8948009428242469
Attacco Linea Subito, Attacco Linea	Passaggio Rifinitura	0.26986183074265974	0.030088870487872982	1.2030105707443999
Contrasto Indiretto	Tiro Fatto	0.2672526041666667	0.00790494805457399	1.2585015080996365
Tiro Fatto, Tiro Subito	Attacco Linea Subito	0.2667419719218977	0.01591580893326529	1.1686491933843406
Seconda Palla Offensiva	Duello Difensivo, Duello Offensivo	0.26646684151367556	0.03423872750556042	0.9691664958378652
Attacco Linea Subito	Passaggio Rifinitura	0.2660834454912517	0.038070846050895925	1.1968171726395826
Attacco Linea	Passaggio Rifinitura	0.26524717893605587	0.03802270385811533	1.1954550027431632
Contrasto Indiretto	Tiro Subito	0.2649739583333333	0.007837548984681154	1.2555039041612686
Intercetto Cross	Attacco Linea Subito, Attacco Linea	0.26485419864064896	0.01163115377579218	1.2086074352559943
Seconda Palla Offensiva, Duello Difensivo	Passaggio, Duello Offensivo, Seconda Palla Difensiva	0.26479124804643894	0.011419328127557554	1.3277710158602372
Duello Difensivo, Seconda Palla Difensiva	Passaggio, Seconda Palla Offensiva, Duello Offensivo	0.2623313426233134	0.011419328127557554	1.3236435027751339
Contrasto Indiretto	Passaggio Rifinitura	0.26171875	0.0077412645991199605	1.1897416272193615
Seconda Palla Offensiva, Duello Offensivo	Passaggio, Duello Difensivo, Seconda Palla Difensiva	0.2610609729253797	0.011419328127557554	1.3216676124019027
Smarcamento	Ricezione	0.25988334413480235	0.015444015444015444	1.1684740336272625
Passaggio, Smarcamento	Ricezione	0.2594799566630553	0.013836066205143513	1.1678375244733672
Seconda Palla Offensiva	Duello Offensivo, Seconda Palla Difensiva	0.25829898838516296	0.033189227702943414	1.288562944572698
Passaggio, Seconda Palla Offensiva, Seconda Palla Difensiva	Duello Offensivo	0.2581637135744619	0.01697493717443842	0.8791328613791801
Duello Offensivo, Seconda Palla Difensiva	Passaggio, Duello Difensivo, Seconda Palla Offensiva	0.25793823401478905	0.011419328127557554	1.3163393349358683
Seconda Palla Difensiva	Seconda Palla Offensiva, Duello Offensivo	0.25775816944589847	0.033189227702943414	1.2883375259592686
Passaggio	Duello Difensivo, Duello Offensivo	0.25651290412859107	0.2029771132015521	0.9561911225343314
Seconda Palla Offensiva	Duello Difensivo, Seconda Palla Difensiva	0.2541775946047209	0.03265966358235685	1.2824364384452411
Passaggio, Seconda Palla Offensiva, Seconda Palla Difensiva	Duello Difensivo	0.25406355249670526	0.01670534089486708	0.8757333363001173
Seconda Palla Difensiva	Seconda Palla Offensiva, Duello Difensivo	0.2536454049203619	0.03265966358235685	1.2820638206227433
Recupero Palla	Duello Offensivo	0.24989917999731145	0.01789926727582588	0.8694466660599716
Trasmissione	Duello Offensivo	0.24970029114574413	0.014038263414822017	0.8692161938275141
Passaggio, Passaggio Intercettato	Duello Offensivo	0.24857829630063905	0.040824579477946064	0.867918312645809
Seconda Palla Offensiva, Seconda Palla Difensiva	Duello Difensivo, Duello Offensivo	0.24778761061946902	0.0250724540001348	0.9450997761104846
Perde Palla	Duello Offensivo	0.24775210955872182	0.017244533454009763	0.8669650861734096
Passaggio Rifinitura	Attacco Linea Subito, Attacco Linea	0.24736800443283466	0.030088870487872982	1.1805273849015463
Passaggio, Passaggio Intercettato	Duello Difensivo	0.24611596412030248	0.04042018505858905	0.8665011895067637
Recupero Palla	Duello Difensivo	0.24398440650625083	0.017475615979356627	0.8640581218981415
Perde Palla	Duello Difensivo	0.24235717249965416	0.01686902435032111	0.8622023335126464
Passaggio, Tiro Fatto	Attacco Linea	0.24189675870348143	0.0077605214762322	1.1299935946869681
Trasmissione	Duello Difensivo	0.24010960780955645	0.013499070855679335	0.8596521558285507
Passaggio, Tiro Fatto	Attacco Linea Subito	0.2367947178871549	0.007596838020778171	1.1227928096668554
Passaggio, Attacco Linea Subito, Attacco Linea	Passaggio Rifinitura	0.23576214405360135	0.01626243272128559	1.1493331936989915
Ricezione	Duello Offensivo	0.23545331529093366	0.03183161786653058	0.8530187498077508
Ricezione	Duello Difensivo	0.23516843529663126	0.031793104112306105	0.8540983975906772
Passaggio, Tiro Subito	Attacco Linea Subito	0.23370050610300686	0.007558324266553693	1.1182591269873066
Costruzione	Duello Offensivo	0.23340260308432684	0.04109417575751741	0.8507368532480528
Smarcamento	Passaggio, Ricezione	0.2328256642903435	0.013836066205143513	1.1482221779582917
Movimenti Offensivi	Duello Offensivo	0.23223428220356337	0.010918649322639348	0.8494422739165643
Passaggio, Tiro Subito	Attacco Linea	0.2322119678475737	0.007510182073773096	1.1157399840877265
Calci Piazzati Favore	Passaggio Rifinitura	0.2320832263036219	0.017398588470907674	1.1438269950694357
Calci Piazzati Contro	Passaggio Rifinitura	0.23181465182500646	0.017244533454009763	1.143427088016331
Costruzione	Duello Difensivo	0.23110576397243793	0.04068978133816039	0.8495855258518302
Perde Palla, Recupero Palla	Duello Offensivo	0.23044765720257795	0.012738424209745906	0.8474701731001905
Calci Piazzati Contro, Calci Piazzati Favore	Passaggio Rifinitura	0.22924773022049286	0.013614612118352767	1.1396190062104157
Passaggio, Passaggio Rifinitura	Attacco Linea Subito, Attacco Linea	0.2279352226720648	0.01626243272128559	1.1508136462269223
Passaggio, Attacco Linea Subito	Passaggio Rifinitura	0.2274183215887252	0.020508574124534225	1.1369204839633247
Passaggio, Attacco Linea	Passaggio Rifinitura	0.22735969387755103	0.020595230071539298	1.1368342147831723
Intercetto Cross	Seconda Palla Difensiva	0.22516991887743912	0.009888406397134576	1.1244257449669217
Perde Palla, Recupero Palla	Duello Difensivo	0.2248737153805957	0.012430314175950086	0.8427548217651611
Movimenti Offensivi	Duello Difensivo	0.22424738890026621	0.010543140218950692	0.8420743990972327
Passaggio Intercettato	Duello Difensivo, Duello Offensivo	0.22209758833426807	0.041941478350455905	0.9138881048958055
Fallo Subito	Duello Difensivo, Duello Offensivo	0.22178782755705834	0.020210092529294524	0.9135243394605175
Attacco Linea Subito	Duello Difensivo	0.22139973082099598	0.031677562849632676	0.8389945902905078
Trasmissione, Costruzione	Duello Offensivo	0.21998913633894623	0.0077990352304566765	0.8361071461224977
Intercetto Cross	Seconda Palla Offensiva	0.21990791493093617	0.009657323871787712	1.1171866810973092
Attacco Linea	Duello Difensivo	0.21930413756045136	0.03143685188572969	0.8367425078937188
Fallo	Duello Difensivo, Duello Offensivo	0.21854514696553184	0.019901982495498707	0.9097336308431828
Fallo	Fallo Subito, Duello Offensivo	0.2171706491858744	0.01977681279426915	1.2441350650103484
Fallo Subito	Fallo, Duello Offensivo	0.217032967032967	0.01977681279426915	1.2443712908340812
Attacco Linea Subito	Duello Offensivo	0.21702557200538358	0.03105171434348492	0.8329424740352728
Passaggio, Fallo Subito	Duello Offensivo	0.21646872525732383	0.013162075506215157	0.8323505113109518
Passaggio Intercettato	Passaggio, Duello Offensivo	0.2161831438331719	0.040824579477946064	0.9575164436278093
Attacco Linea	Duello Offensivo	0.2158113917248791	0.030936173080811483	0.8316528068351935
Fallo	Duello Difensivo, Fallo Subito	0.21558469020934662	0.019632386215927364	1.2417423748558103
Calci Piazzati Contro, Calci Piazzati Favore	Fallo Subito	0.21546692607003892	0.012796194841082622	1.1584934883013307
Fallo Subito	Fallo, Duello Difensivo	0.21544801352493662	0.019632386215927364	1.2419801347482144
Passaggio, Fallo Subito	Duello Difensivo	0.21536025336500395	0.013094676436322322	0.8325367363065752
Calci Piazzati Favore	Fallo Subito	0.2150012843565374	0.0161180061429438	1.1578062987783126
Calci Piazzati Contro	Fallo Subito	0.21498835102252137	0.01599283644171425	1.1577872235255982
Intercetto Cross	Calci Piazzati Contro	0.21420741065555798	0.00940698446932861	1.177932569315301
Passaggio Intercettato	Passaggio, Duello Difensivo	0.21404170703105083	0.04042018505858905	0.9569901734679541
Passaggio, Seconda Palla Offensiva	Passaggio Intercettato	0.21364716532759986	0.01817849199395334	1.0315438551661922
Calci Piazzati Favore	Fallo	0.21191882866683792	0.015886923617596933	1.1533510267712896
Trasmissione, Costruzione	Duello Difensivo	0.21102661596958175	0.007481296758104738	0.8279638160958955
Passaggio, Seconda Palla Difensiva	Passaggio Intercettato	0.21034678794769757	0.017812611328820806	1.0272324891715938
Attacco Linea Subito	Passaggio Rifinitura, Attacco Linea	0.21029609690444145	0.030088870487872982	1.218149349865224
Calci Piazzati Contro	Fallo	0.21006989386487182	0.01562695577658171	1.1506514577388924
Fallo, Passaggio	Duello Offensivo	0.20999367488931056	0.012786566402526503	0.8255283994958028
Calci Piazzati Contro, Calci Piazzati Favore	Fallo	0.20995460440985733	0.012468827930174564	1.150483545894567
Attacco Linea	Passaggio Rifinitura, Attacco Linea Subito	0.20990059108006448	0.030088870487872982	1.2174786401423328
Fallo, Passaggio	Duello Difensivo	0.20936116382036685	0.012748052648302024	0.8262197402247278
Tiro Subito	Tiro Fatto, Attacco Linea	0.2087336244541485	0.01610837770438768	1.236345019643396
Passaggio	Passaggio Intercettato	0.2075490064855262	0.16423227645172783	1.0236058017939953
Tiro Fatto	Attacco Linea Subito, Attacco Linea	0.20744680851063826	0.016146891458612155	1.1210637860791002
Smarcamento	Duello Difensivo	0.2070641607258587	0.012305144474720534	0.8238263192112734
Tiro Fatto	Tiro Subito, Attacco Linea	0.20695200395843644	0.01610837770438768	1.2343445385034209
Intercetto Cross	Calci Piazzati Favore	0.20675290506467878	0.009079617558420551	1.1661347180571509
Passaggio Rifinitura	Duello Offensivo	0.20644344177946647	0.025110967754359274	0.8218351299655521
Tiro Subito	Tiro Fatto, Attacco Linea Subito	0.20623830318153463	0.01591580893326529	1.2329799603559561
Passaggio, Seconda Palla Difensiva	Duello Difensivo, Duello Offensivo	0.204775440591245	0.017340817839570956	0.8939811432881731
Tiro Subito	Attacco Linea Subito, Attacco Linea	0.2047411104179663	0.01580026767059186	1.1172496065867439
Tiro Fatto	Attacco Linea Subito, Tiro Subito	0.204477981197427	0.01591580893326529	1.2304815990904765
Passaggio, Seconda Palla Offensiva, Seconda Palla Difensiva	Passaggio Intercettato	0.20412944794259774	0.01342204334723038	1.0192077499310794
Passaggio Rifinitura	Duello Difensivo	0.20383123565265576	0.024793229282007338	0.8204810877947583
Smarcamento	Duello Offensivo	0.20333765392093325	0.01208369038792979	0.8186312060184426
Attacco Linea Subito, Attacco Linea	Duello Difensivo	0.20267702936096718	0.022597945291212125	0.8192933577673829
Fallo, Fallo Subito	Duello Difensivo, Duello Offensivo	0.20177412948497286	0.014673740359525896	0.8906197945355733
Costruzione	Trasmissione	0.20135622880892487	0.03545191076363146	1.1817278006980416
Passaggio, Seconda Palla Difensiva	Seconda Palla Offensiva, Duello Offensivo	0.20045480386583284	0.01697493717443842	1.1960024377147098
Passaggio, Seconda Palla Offensiva	Duello Difensivo, Duello Offensivo	0.20006789634491345	0.01702307936721902	0.8887201270491877
Passaggio, Ricezione	Duello Offensivo	0.19990299894915528	0.02381112854928316	0.8151169874448061
Passaggio, Seconda Palla Offensiva	Duello Offensivo, Seconda Palla Difensiva	0.19950209347063483	0.01697493717443842	1.1939174752656316
Passaggio, Ricezione	Duello Difensivo	0.1991754910678199	0.02372447260227809	0.8157110659749289
Passaggio, Passaggio Rifinitura	Intercetto Cross	0.1989203778677463	0.014192318431719928	1.1934952098777711
Attacco Linea Subito, Attacco Linea	Duello Offensivo	0.19749568221070812	0.022020238977844962	0.8126718357812311
Passaggio, Seconda Palla Difensiva	Seconda Palla Offensiva, Duello Difensivo	0.19727117680500283	0.01670534089486708	1.1920267418561343
Passaggio, Seconda Palla Offensiva	Duello Difensivo, Seconda Palla Difensiva	0.19633359737467465	0.01670534089486708	1.1901329036068926
Passaggio Rifinitura, Attacco Linea	Intercetto Cross	0.19625221575082302	0.0074620398809925	1.1895332223387325
Passaggio Rifinitura, Attacco Linea Subito	Intercetto Cross	0.19575113808801214	0.00745241144243638	1.1887920978496427
Seconda Palla Offensiva	Duello Difensivo, Duello Offensivo, Seconda Palla Difensiva	0.19512926189584115	0.0250724540001348	1.1991663903895242
Seconda Palla Difensiva	Seconda Palla Offensiva, Duello Difensivo, Duello Offensivo	0.19472070589994767	0.0250724540001348	1.1992873523138767
Passaggio, Recupero Palla	Duello Offensivo	0.1945337620578778	0.010485369587613976	0.8096834186699344
Fallo, Passaggio, Fallo Subito	Duello Offensivo	0.19396984924623117	0.009291443206655177	0.8091169499680642
Passaggio Rifinitura	Intercetto Cross	0.19338241114541282	0.023522275392599584	1.185301070738116
Fallo, Passaggio, Fallo Subito	Duello Difensivo	0.19256281407035178	0.009224044136762342	0.8090306282931518
Passaggio, Movimenti Offensivi	Duello Offensivo	0.19238851272472568	0.007933833370242348	0.8075326656886634
Tiro Fatto, Tiro Subito	Attacco Linea Subito, Attacco Linea	0.19218976924318218	0.01146747032033815	1.099890355049999
Smarcamento	Attacco Linea	0.19151004536616978	0.011380814373333076	1.0595701305459975
Seconda Palla Offensiva	Passaggio Intercettato	0.19115773698014238	0.024562146756660474	1.002862327656235
Smarcamento	Attacco Linea Subito	0.190699935191186	0.01133267218055248	1.0588426225549632
Passaggio, Recupero Palla	Duello Difensivo	0.1902465166130761	0.010254287062267112	0.8067163985607454
Passaggio, Costruzione	Duello Offensivo	0.18999213011542498	0.02789358649707777	0.8051436058925231
Duello Offensivo, Costruzione	Trasmissione	0.18978444236176192	0.0077990352304566765	1.1648499444048166
Passaggio, Perde Palla	Duello Offensivo	0.18878676470588235	0.009888406397134576	0.8039472592230738
Tiro Fatto	Passaggio Rifinitura	0.18876793666501732	0.014692997236638134	1.0827529820623483
Passaggio, Smarcamento	Duello Difensivo	0.18869628024557603	0.010061718291144725	0.8051749276308622
Trasmissione	Duello Difensivo, Duello Offensivo	0.18753211166295597	0.010543140218950692	0.875007826150732
Passaggio, Passaggio Intercettato	Duello Difensivo, Duello Offensivo	0.18701999179222606	0.03071471899402074	0.8744566331443949
Recupero Palla	Duello Difensivo, Duello Offensivo	0.1869874983196666	0.01339315803156202	0.8744216839492045
Passaggio, Perde Palla	Duello Difensivo	0.18658088235294118	0.009772865134461144	0.8030809697828591
Seconda Palla Difensiva	Passaggio Intercettato	0.18642039931204665	0.02400369732040555	0.9970228283906404
Passaggio, Costruzione	Duello Difensivo	0.18599160545645332	0.027306251745154487	0.8024996034668921
Passaggio	Costruzione	0.185537154886047	0.1468144311037079	1.0116291706928917
Passaggio, Smarcamento	Duello Offensivo	0.18544600938967135	0.009888406397134576	0.8006500056202889
Passaggio, Movimenti Offensivi	Duello Difensivo	0.18538407658183514	0.007644980213558767	0.8019011107699533
Seconda Palla Difensiva	Passaggio, Duello Offensivo	0.1849248485754879	0.02381112854928316	0.9207954962934487
Seconda Palla Offensiva, Seconda Palla Difensiva	Passaggio Intercettato	0.18479398610714626	0.018698427675983786	0.9950336734211644
Perde Palla	Duello Difensivo, Duello Offensivo	0.18411951860561626	0.01281545171819486	0.8713479204406008
Duello Difensivo, Costruzione	Trasmissione	0.1838618078561287	0.007481296758104738	1.1563967430462399
Seconda Palla Offensiva	Passaggio, Duello Offensivo	0.18358935931060322	0.023589674462492417	0.9192892536758663
Calci Piazzati Contro	Passaggio Rifinitura, Calci Piazzati Favore	0.18301837949779962	0.013614612118352767	1.2027215629711292
Perde Palla	Duello Offensivo, Recupero Palla	0.18301286484991008	0.012738424209745906	1.202100609018465
Recupero Palla	Costruzione	0.1826858448716225	0.013085047997766202	1.008099966693204
Tiro Fatto, Tiro Subito	Passaggio Rifinitura	0.18186219138292722	0.010851250252746513	1.0736136705444206
Calci Piazzati Favore	Passaggio Rifinitura, Calci Piazzati Contro	0.18160801438479324	0.013614612118352767	1.2008371096244632
Seconda Palla Difensiva	Passaggio, Duello Difensivo	0.18148508188140283	0.023368220375701673	0.9189256621685052
Tiro Subito	Passaggio Rifinitura	0.18128509045539615	0.013990121222041421	1.0728568949710702
Perde Palla	Costruzione	0.1807995573384977	0.012584369192847996	1.0057787199014676
Intercetto Cross	Passaggio, Attacco Linea Subito	0.18066213549660162	0.007933833370242348	1.1104332948591715
Seconda Palla Offensiva	Passaggio, Duello Difensivo	0.18051704758336456	0.023194908481691524	0.9178401587352693
Passaggio, Attacco Linea Subito	Passaggio Rifinitura, Attacco Linea	0.18033311979500322	0.01626243272128559	1.1736198196775944
Ricezione	Duello Difensivo, Duello Offensivo	0.18004415639911686	0.024340692669869726	0.8670171282261313
Passaggio, Attacco Linea	Passaggio Rifinitura, Attacco Linea Subito	0.17952806122448983	0.01626243272128559	1.1724095712337312
Intercetto Cross	Passaggio, Attacco Linea	0.1793466345099759	0.007876062738905633	1.1081605075987275
Perde Palla	Duello Difensivo, Recupero Palla	0.17858624982708535	0.012430314175950086	1.1961382236586782
Recupero Palla	Perde Palla, Duello Offensivo	0.17784648474257295	0.012738424209745906	1.1953430208691336
Costruzione	Duello Difensivo, Duello Offensivo	0.17784097123482445	0.03131168218450014	0.8646937343239026
Fallo Subito	Calci Piazzati Favore	0.17688081149619614	0.0161180061429438	1.1238141332648326
Ricezione	Passaggio, Duello Offensivo	0.17612705647745885	0.02381112854928316	0.9109627090841068
Fallo Subito	Calci Piazzati Contro	0.17550718512256977	0.01599283644171425	1.1226425106603555
Ricezione	Passaggio, Duello Difensivo	0.17548607649027845	0.02372447260227809	0.912239735049257
Fallo, Fallo Subito	Calci Piazzati Favore	0.17542698265589832	0.012757681086858144	1.1218327036476747
Intercetto Cross	Seconda Palla Offensiva, Seconda Palla Difensiva	0.17518088138566104	0.007693122406339364	1.0897113305565858
Fallo	Calci Piazzati Favore	0.17445548741805877	0.015886923617596933	1.1205125384565362
Passaggio, Seconda Palla Offensiva, Seconda Palla Difensiva	Duello Difensivo, Duello Offensivo	0.17367110850783424	0.011419328127557554	0.860330272982852
Recupero Palla	Duello Difensivo, Perde Palla	0.17354483129452883	0.012430314175950086	1.1895756876802148
Passaggio, Recupero Palla	Costruzione	0.17345480528760274	0.009349213837991893	0.9968412832519046
Fallo, Fallo Subito	Calci Piazzati Contro	0.17304382364623327	0.012584369192847996	1.1192983500004132
Intercetto Cross	Duello Offensivo	0.17276912957684717	0.007587209582222051	0.788380463638383
Fallo, Passaggio	Costruzione	0.17251739405439595	0.010504626464726215	0.9957120145398731
Passaggio, Smarcamento	Attacco Linea Subito	0.17244492596605274	0.009195158821093983	1.0354856491652837
Movimenti Offensivi	Duello Difensivo, Duello Offensivo	0.1724349784968257	0.008107145264252496	0.8590452016685988
Passaggio, Smarcamento	Attacco Linea	0.1722643553629469	0.009185530382537863	1.034934054521865
Calci Piazzati Contro	Fallo Subito, Calci Piazzati Favore	0.17201656743463628	0.012796194841082622	1.188287054015885
Intercetto Cross	Duello Difensivo	0.17189212891909667	0.0075486958279975735	0.7888361367550607
Fallo	Calci Piazzati Contro	0.17160076126030874	0.01562695577658171	1.1173485445539835
Intercetto Cross	Calci Piazzati Contro, Calci Piazzati Favore	0.17101512826134618	0.007510182073773096	1.1346549533685502
Passaggio, Fallo Subito	Costruzione	0.17086302454473476	0.010389085202052784	0.99372527936098
Calci Piazzati Favore	Fallo Subito, Calci Piazzati Contro	0.17069098381710765	0.012796194841082622	1.1865386054614857
Passaggio, Perde Palla	Costruzione	0.1702205882352941	0.008915934102966521	0.9929559119941603
Calci Piazzati Favore	Fallo, Fallo Subito	0.17017724120215774	0.012757681086858144	1.1174391082367618
Tiro Fatto	Duello Difensivo	0.17008906481939634	0.013239103014664112	0.7871223117427179
Intercetto Cross	Passaggio Rifinitura, Attacco Linea	0.16991887743915807	0.0074620398809925	1.1588955223727246
Intercetto Cross	Passaggio Rifinitura, Attacco Linea Subito	0.16969962727472043	0.00745241144243638	1.1585315212996734
Passaggio Rifinitura	Passaggio, Attacco Linea	0.16931845167418666	0.020595230071539298	1.0947825335676464
Smarcamento	Passaggio, Duello Difensivo	0.16931302657161373	0.010061718291144725	0.905460645449468
Calci Piazzati Contro	Fallo, Fallo Subito	0.1691690396065234	0.012584369192847996	1.1160831117156225
Calci Piazzati Favore	Duello Difensivo	0.16889288466478297	0.012661396701296951	0.785989437205625
Perde Palla, Recupero Palla	Costruzione	0.1687859257968995	0.009329956960879654	0.9912420856837895
Movimenti Offensivi	Passaggio, Duello Offensivo	0.16874872004915012	0.007933833370242348	0.9028768396203467
Passaggio Rifinitura	Passaggio, Attacco Linea Subito	0.16860603182142012	0.020508574124534225	1.0943308218564807
Seconda Palla Offensiva, Seconda Palla Difensiva	Passaggio, Duello Offensivo	0.16776096679037014	0.01697493717443842	0.9018052490015163
Calci Piazzati Contro	Duello Difensivo	0.167745275692467	0.012478456368730684	0.7849056241566413
Calci Piazzati Contro	Fallo, Calci Piazzati Favore	0.16761584260937096	0.012468827930174564	1.1822823243866345
Smarcamento	Passaggio, Duello Offensivo	0.16639662994167206	0.009888406397134576	0.9003292879200777
Calci Piazzati Favore	Fallo, Calci Piazzati Contro	0.1663241715900334	0.012468827930174564	1.1807623667113751
Passaggio, Passaggio Rifinitura	Passaggio Intercettato	0.1651821862348178	0.011785208792690089	0.9716580327153796
Calci Piazzati Favore	Duello Offensivo	0.1651682507063961	0.01238217198316949	0.7812025090229578
Seconda Palla Offensiva, Seconda Palla Difensiva	Passaggio, Duello Difensivo	0.1650965838804834	0.01670534089486708	0.9008878735013592
Tiro Fatto	Duello Offensivo	0.16501731815932708	0.012844337033863219	0.7810612978493278
Calci Piazzati Contro	Duello Offensivo	0.16463888169816204	0.012247373843383818	0.780707460368704
Passaggio, Duello Offensivo	Passaggio Intercettato	0.1636370653390452	0.040824579477946064	0.9698629637714139
Passaggio, Duello Difensivo	Passaggio Intercettato	0.16308612719008586	0.04042018505858905	0.9692245055938593
Passaggio Intercettato	Passaggio, Duello Difensivo, Duello Offensivo	0.16264722378014582	0.03071471899402074	0.9518364415014284
Movimenti Offensivi	Passaggio, Duello Difensivo	0.16260495596969077	0.007644980213558767	0.8982073257884098
Tiro Subito	Duello Difensivo	0.1620711166562695	0.01250734168439904	0.7795905199414741
Fallo	Duello Difensivo, Fallo Subito, Duello Offensivo	0.16113343201522523	0.014673740359525896	1.1679925567000167
Fallo Subito	Fallo, Duello Difensivo, Duello Offensivo	0.16103127641589182	0.014673740359525896	1.1682175866073805
Attacco Linea Subito	Duello Difensivo, Duello Offensivo	0.16096904441453566	0.023031225026237494	0.8473057591719071
Perde Palla, Recupero Palla	Duello Difensivo, Duello Offensivo	0.16094757010973698	0.008896677225854284	0.8472840736353637
Calci Piazzati Contro, Calci Piazzati Favore	Fallo, Fallo Subito	0.1608300907911803	0.0095514110476704	1.1049924376576832
Passaggio, Passaggio Rifinitura	Duello Offensivo	0.16032388663967614	0.011438585004669793	0.77669549816088
Ricezione	Movimenti Offensivi	0.15996011680079764	0.02162547299704407	1.134451296408844
Passaggio, Ricezione	Movimenti Offensivi	0.15989006547570933	0.019045051464004082	1.1343567018643737
Passaggio, Fallo Subito	Duello Difensivo, Duello Offensivo	0.15914489311163896	0.009676580748899951	0.8454676138221512
Passaggio, Costruzione	Trasmissione	0.15877492130115425	0.023310449744364956	1.121910854976647
Tiro Subito	Duello Offensivo	0.1585776668746101	0.012237745404827699	0.7750836072270033
Passaggio, Seconda Palla Difensiva	Seconda Palla Offensiva, Passaggio Intercettato	0.15849914724275155	0.01342204334723038	1.1591644263309242
Costruzione	Passaggio, Duello Offensivo	0.15842721207481134	0.02789358649707777	0.8918034652982487
Attacco Linea	Duello Difensivo, Duello Offensivo	0.15838259000537344	0.022703858115329437	0.8447018233565433
Attacco Linea Subito	Duello Difensivo, Attacco Linea	0.1579407806191117	0.022597945291212125	1.1502316295834778
Passaggio, Seconda Palla Offensiva	Passaggio Intercettato, Seconda Palla Difensiva	0.15774584134887404	0.01342204334723038	1.1587907197070504
Attacco Linea	Attacco Linea Subito, Duello Difensivo	0.15764373992477163	0.022597945291212125	1.1495402634793612
Passaggio, Attacco Linea Subito	Duello Difensivo	0.15695067264573992	0.014153804677495451	0.77485550684203
Trasmissione	Tiro Fatto	0.1553348176057544	0.008732993770400254	1.0917505799142948
Fallo, Passaggio, Fallo Subito	Costruzione	0.15517587939698493	0.007433154565324142	0.9752732580299637
Costruzione	Passaggio, Duello Difensivo	0.15509132669802034	0.027306251745154487	0.8902197206562507
Smarcamento	Passaggio, Attacco Linea Subito	0.15473104342190538	0.009195158821093983	1.0763675128524937
Smarcamento	Passaggio, Attacco Linea	0.15456902138690862	0.009185530382537863	1.075682903831964
Passaggio Rifinitura	Duello Difensivo, Duello Offensivo	0.1541993192432518	0.0187561983073205	0.8405239874659447
Attacco Linea Subito	Duello Offensivo, Attacco Linea	0.15390309555854642	0.022020238977844962	1.1453343249836268
Attacco Linea	Attacco Linea Subito, Duello Offensivo	0.15361364857603438	0.022020238977844962	1.1448061325969523
Duello Offensivo	Passaggio Intercettato	0.1535778546712803	0.05341857710935018	0.9583367343062685
Passaggio, Attacco Linea Subito	Duello Offensivo	0.15353405936365577	0.01384569464369963	0.770465326307054
Passaggio, Attacco Linea	Duello Offensivo	0.15316751700680273	0.01387457995936799	0.7701318386548327
Duello Difensivo	Passaggio Intercettato	0.15307935802743378	0.053081581759886	0.9577726582617718
Passaggio, Attacco Linea	Duello Difensivo	0.15306122448979592	0.01386495152081187	0.7712970910399028
Passaggio, Fallo Subito	Fallo, Duello Offensivo	0.15281076801266824	0.009291443206655177	1.150040227976229
Fallo, Passaggio	Duello Difensivo, Duello Offensivo	0.15275142314990514	0.009301071645211297	0.8390875832853197
Fallo, Passaggio	Fallo Subito, Duello Offensivo	0.15259329538266922	0.009291443206655177	1.1493246866709086
Smarcamento	Duello Difensivo, Duello Offensivo	0.15213869086195725	0.009041103804196074	0.838481191592299
Fallo	Costruzione	0.15182913935292874	0.013826437766587393	0.9714249932309867
Passaggio, Fallo Subito	Fallo, Duello Difensivo	0.15170229612034838	0.009224044136762342	1.1486509717318731
Attacco Linea	Tiro Fatto	0.15153143471252015	0.02172175738260526	1.0868566502518355
Fallo, Passaggio	Duello Difensivo, Fallo Subito	0.1514864010120177	0.009224044136762342	1.1479388554460843
Passaggio, Duello Difensivo, Duello Offensivo	Passaggio Intercettato	0.1513210948247237	0.03071471899402074	0.9557883784460319
Calci Piazzati Contro, Calci Piazzati Favore	Duello Difensivo	0.1512645914396887	0.008983333172859357	0.7696643821517883
Fallo Subito	Costruzione	0.15057058326289097	0.013720524942470079	0.9699856825394145
Passaggio	Ricezione	0.1505299149459134	0.11911341337775253	1.0180547961008717
Passaggio, Passaggio Rifinitura	Duello Difensivo	0.150472334682861	0.01073570899007308	0.7689466046948038
Attacco Linea Subito	Tiro Fatto	0.14892328398384927	0.021307734524692132	1.0835259446750407
Tiro Subito	Tiro Fatto, Attacco Linea Subito, Attacco Linea	0.1485963817841547	0.01146747032033815	1.155566041172219
Attacco Linea Subito	Tiro Subito	0.14764468371467027	0.021124794192125863	1.082680013066033
Calci Piazzati Contro, Calci Piazzati Favore	Duello Offensivo	0.14737354085603113	0.008752250647512493	0.7648984501547903
Tiro Fatto	Attacco Linea Subito, Attacco Linea, Tiro Subito	0.14732805541810984	0.01146747032033815	1.1542536828885732
Attacco Linea	Tiro Subito	0.1472326706072004	0.021105537315013623	1.0821569180303725
Recupero Palla	Passaggio, Duello Offensivo	0.1463906439037505	0.010485369587613976	0.879228329929137
Tiro Fatto, Tiro Subito	Duello Difensivo	0.1463611424883008	0.008732993770400254	0.7652432970824139
Passaggio, Costruzione	Passaggio Intercettato	0.1459207764952781	0.021423275787365564	0.9497449560595083
